substance_id,active_substance_name,allergic_patients_count,drugs_containing_substance_count
10721,"Temazepam Ph. Eur.",0,1
390,Temgicoluril,0,1
10728,Tenofovir,0,1
10726,"Tenofovir Disoproxil Maleate, Tenofovir Disoproxil",0,1
10739,"Terbutaline Sulfate, Guaifenesin",0,1
9792,"Terebinthina Laricina",0,1
110,"Terebinthina Laricina, Terebinthinae Aetheroleum Rectificatum",0,1
9119,"Terebinthinae Aetheroleum Rectificatum Dil. D5, Petroselinum Crispum Convar. Crispum Dil. D2, Lytta",0,1
9087,"Terebinthinae Aetheroleum Rectificatum, Apis Mellifica Dil. D4, Dactylopius Coccus Dil.D2, Sulfur Di",0,1
8585,"Terebinthinae Aetheroleum Rectificatum, D-Camphor, Eucalyptus Oil, Sylvestris Pine Oil",0,1
10745,Terpinene,0,1
10753,Tert-Butylhydroquinone,0,1
10758,"Testis Suis D10, Testis Suis D200, Testis Suis D30",0,1
10756,"Testosterone Cipionate",0,1
605,"Testosterone Isobutyrate",0,1
11709,"Tetanus Immunoglobulins",0,1
980,"Tetanus Toxoid Adsorbed On Aluminium Hydroxide",0,1
11140,"Tetanus Toxoid Adsorbed On Aluminium Hydroxide, Aluminium Hydroxide",0,1
11141,"Tetanus Toxoid Adsorbed, Aluminium Hydroxide",0,1
8188,"Tetanus Toxoid, N. Meningitidis Group C (Strain C11) Polysaccharide (De-O-Acetylated)",0,1
11053,"Tetanus Toxoid, Salmonella Typhi Bacteria (Inactivated)",0,1
3225,"Tetracaine Hydrochloride, Chlorhexidine Acetate, Lysozyme Hydrochloride",0,1
11729,"Tetracaine Hydrochloride, Nitrofural, Phenazone",0,1
9993,"Tetracaine Hydrochloride, Ruscogenin",0,1
6335,"Tetracaine Hydrochloride, Zinc Oxide",0,1
8794,Tetrachlorodecaoxide,0,1
10761,"Tetracycline Hydrochloride Ph. Eur.",0,1
3898,"Tetracycline Hydrochloride, Chloramphenicol, Colistimethate Sodium",0,1
9618,"Tetracycline Hydrochloride, Metronidazole Benzoate, Tripotassium Dicitratobismuthate",0,1
8975,"Tetracycline, Sulfamethylthiazole",0,1
11718,Tetrazepam,0,1
10765,"Tetrofosmin (Bis)tetrafluoroborate",0,1
8559,Tetryzoline,0,1
4010,"Teucrium Marum Trit. D4, Apis Mellifica Trit. D4, Verbascum Densiflorum Trit. D2, Kalium Bichromicum",0,1
11077,"Theophylline Ph. Eur.",0,1
4592,"Theophylline Sodium Acetate",0,1
10778,"Thiamine Hydrochloride Bp",0,1
11402,"Thiamine Hydrochloride Monohydrate",0,1
3169,"Thiamine Hydrochloride, Acetylsalicylic Acid, Caffeine",0,1
11306,"Thiamine Hydrochloride, Ascorbic Acid, Calcium Pantothenate, Ergocalciferol, Cyanocobalamin, Folic A",0,1
11635,"Thiamine Hydrochloride, Ascorbic Acid, Cyanocobalamin, Nicotinamide, Riboflavin, Pantothenol, Pyrido",0,1
6846,"Thiamine Hydrochloride, Ascorbic Acid, Folic Acid, Nicotinamide, Riboflavin, Dried Ferrous Sulfate",0,1
5467,"Thiamine Hydrochloride, Ascorbic Acid, Nicotinamide, Riboflavin, Glucose Monohydrate, Pyridoxine Hyd",0,1
9209,"Thiamine Hydrochloride, Calcium Pantothenate, Cyanocobalamin, Nicotinamide, Pyridoxine, Riboflavin",0,1
10585,"Thiamine Hydrochloride, Calcium Pantothenate, Nicotinamide, Riboflavin, Pyridoxine Hydrochloride, Dr",0,1
10587,"Thiamine Hydrochloride, Calcium Pantothenate, Nicotinamide, Riboflavin, Silybi Mariani Fructus Extra",0,1
10586,"Thiamine Hydrochloride, Calcium Pantothenate, Nicotinic Acid, Riboflavin, Pyridoxine Hydrochloride,",0,1
5745,"Thiamine Hydrochloride, Cyanocobalamin, Folic Acid, Nicotinamide",0,1
11401,"Thiamine Hydrochloride, Dexpanthenol, Nicotinamide, Riboflavin, Pyridoxine Hydrochloride",0,1
11386,"Thiamine Hydrochloride, Dry Extract Of Valerian Root (3-6:1), Extraction Solvent: Water, Hawthorn Le",0,1
5469,"Thiamine Hydrochloride, Ergocalciferol, Cyanocobalamin, Dexpanthenol, Nicotinamide, Riboflavin, Pyri",0,1
6439,"Thiamine Hydrochloride, Quinine Benzoate",0,1
2192,"Thiamine Nitrate",0,1
8854,"Thiamine Nitrate, Calcium D-Pantothenate, Keratin, Saccharomyces Boulardii, P-Aminobenzoic Acid, L-C",0,1
7839,"Thiamine, Calcium Glycerophosphate, Potassium Glycerophosphate, Manganese Glycerophosphate Nfx, Sodi",0,1
4777,"Thick Extract From Saw Palmetto Fruit (Der: 9-11:1), Extraction Solvent: Ethanol 96% V/V",0,1
6515,"Thick Extract Of Saw Palmetto Fruit (7.5-12.5: 1), Extraction Solvent: Ethanol 90% (M/M)",0,1
10784,Thiomersal,0,1
10786,"Thioridazine Hydrochloride",0,1
10762,Thiram,0,1
1970,"Thonzylamine Hydrochloride, Mebechinium Metilsulfate",0,1
2693,"Thrombin, Bovine",0,1
4165,"Thuja D12, Viola Tricolor D3, Sulfur D6, Centella Asiatica D4, Graphites D12",0,1
5876,"Thuja Occidentalis D3, Urtica Urens D3, Acidum Nitricum D6, Apis Mellifica D12, Argentum Metallicum",0,1
7572,"Thuja Occidentalis D6, Atropa Belladonna Dil. D4, Magnesium Phosphoricum Dil. D8, Carbo Animalis D9,",0,1
10793,"Thuja Occidentalis Dil. D12, Thuja Occidentalis Dil. D1000, Thuja Occidentalis Dil. D30, Thuja Occid",0,1
6263,"Thuja Occidentalis Dil. D4, Stibium Sulfuratum Nigrum D6, Thallium Aceticum Oxydulatum D12, Graphite",0,1
10790,"Thuja Occidentalis E Summitatibus Ferm 33e Dil. D3 (Hab, Vs. 33e)",0,1
10792,"Thuja Occidentalis E Summitatibus La 20% (Hab, Vs. 12c)",0,1
5074,"Thuja Occidentalis Trit D1, Apis Mellifica Trit. D12, Echinacea Purpurea Trit. D1, Lachesis Mutus Tr",0,1
11538,Thymalfasin,0,1
10799,"Thyme Herb Pulveratum",0,1
11032,"Thyme Liquid Extract",0,1
11665,"Thyme Liquid Extract, Primulae Extractum Fluidum",0,1
10798,"Thymi Aetheroleum 5% (Hab, Vs. 12i Mit Nativem Olivenöl)",0,1
5069,"Thymi Extractum Fluidum, Echinaceae Purpureae Herbae Recentis Succus (1:1), Extractum Compositum Ex:",0,1
11036,"Thymi Extractum Fluidum, Plantago Lanceolata L.",0,1
2926,"Thymi Herba Extractum Siccum (6 – 10 : 1), Extraction Solvent: Ethanol 70 % (V/V)",0,1
10800,Thymol,0,1
10624,"Thymol, Liquid Extract From Thyme (Der 1:2), Extraction Solvent: Ethanol 38 % V/V",0,1
10623,"Thymol, Liquid Extract From Thyme (Der 1:2-2,5), Extraction Solvents: Ammonia Solution 10 % (M/M), G",0,1
2954,"Thymol, Soft Extract (3:1) From Thyme And Primula Root (7.6:1), Extraction Solvent: Water",0,1
10648,"Thymol, Tafluprost",0,1
11046,"Thymol, Thymi Extractum Fluidum",0,1
10770,Thymostimulin,0,1
9156,"Thymus Extract",0,1
5013,"Thymus Herb Liquid Extract",0,1
11723,"Thymus Herb Liquid Extract, Ribwort Plantain Leaf Fluidextract (1:1)",0,1
6056,"Thymus Suis D10, Thymus Suis D200, Thymus Suis D30",0,1
7951,"Thymus Vulgaris Herba, Extract, Citrus Sinensis (603), Ephedrine Hydrochloride, Ipecacuanha Tincture",0,1
10907,"Thymus Vulgaris L. Liquid Hydroalcoholic (31.5 % V/V) Extract (1:1,1-1:1,3)",0,1
6550,"Thymus Vulgaris, Plantaginis Lanceolatae Folium",0,1
10802,"Thyreoidinum E Gland. Thyreoid. Suis D12, Leonurus Cardiaca Trit. D1, Hedera Helix, Lycopus Virginic",0,1
4810,"Thyreoidinum E Gland. Thyreoid. Suis D12, Pancreas Suis D12, Testis Suis D12, Hypophysis Suis D12, S",0,1
5867,"Tiagabine Hydrochloride",0,1
10456,Tianeptine,0,1
5821,"Tick-Borne Encephalitis Virus (Inactivated), Neudoerfl Strain, Aluminium Hydroxide",0,1
10811,"Tidiacic Arginine",0,1
2932,"Tilia Cordata Flower, Plantaginis Lanceolatae L. Folium, Althaea Officinalis L. Radix",0,1
10827,"Tilia Tomentosa Bud, Glycerol Macerate, D1",0,1
4784,"Tiliae Flos, Marshmallow Root, Plantaginis Lanceolatae Folium, Sambucus Nigra Flower, Spiraeae Flos",0,1
9566,"Tiliae Flos, Marshmallow Root, Rose Fruit, Thyme, Plantaginis Lanceolatae Folium, Liquorice Root",0,1
9447,"Tiliae Flos, Marshmallow Root, Rose Fruit, Wild Thyme, Plantaginis Lanceolatae Folium, Liquorice Roo",0,1
5358,"Tiliae Flos, Willow Bark",0,1
10830,"Timolol Maleate, Bendroflumethiazide",0,1
4750,"Timolol Maleate, Dorzolamide",0,1
11728,"Timolol, Pilocarpine Hydrochloride",0,1
10470,Tin,0,1
9540,"Tincture (1:5) From Valerian Root, Nettle Root, St. John's Wort, Goldenrod Herb, Agrimony Herb, Arni",0,1
5913,"Tincture (1:5) Of Peppermint Leaf, Bitter Fennel And Chamomile Flower (5.8 : 6.4 : 7.9), Extraction",0,1
8182,"Tincture (1:7) From Goldenrod Herb, Dandelion Herb With Root, Ammi Visnage Fruit, Bean Pericarp, Ext",0,1
5061,"Tincture Extract From Fresh Purple Coneflower Herb (1:7.5-14.6), Extraction Solvent: Ethanol 65% V/V",0,1
2063,"Tincture From Arnica Montana Flower (Der 1:20), Extraction Solvent: Ethanol 57.9% (V/V)",0,1
1875,"Tincture From Arnica Montana Flower (Der 1:5), Extraction Solvent: Ethanol 60%",0,1
1849,"Tincture From Arnica Montana, Extraction Solvent: Ethanol 61% V/V",0,1
10961,"Tincture From Black Poplar Bud, Capsicum, Clove, Oak Bark, Calendula, Flower, Bay Laurel Leaf, Peppe",0,1
10831,"Tincture From Calendula Flower (1:5), Extraction Solvent: Ethanol 70% (V/V)",0,1
4412,"Tincture From Cardiospermum Halicacabum Flowering Top (1:1.3-1.7), Extraction Agent: Ethanol 85% (W/",0,1
2064,"Tincture From Fresh Arnica Montana, Extraction Solvent: Ethanol 50% (M/M)",0,1
10833,"Tincture From Ginkgo Leaf (1:5), Extraction Solvent: Ethanol 70% (V/V)",0,1
3778,"Tincture From Hamamelis Leaf And Bark (Der 1:10), Extraction Solvent: 65% V/V, Tincture From Viburnu",0,1
6183,"Tincture From Hawthorn Berries (1:10): Extraction Solvent: Ethanol 70% (V/V)",0,1
2587,"Tincture From Hawthorn Leaf And Flower (1:10), Extraction Solvent: Ethanol 65% (V/V), Tincture From",0,1
1982,"Tincture From Matricaria Flower (1:4-5), Extraction Solvent: Ethanol 70% (V/V)",0,1
7672,"Tincture From Motherwort Herb 1:5",0,1
7867,"Tincture From Peppermint Leaves (1:20), Extraction Solvent: Ethanol 90% (V/V)",0,1
7138,"Tincture From Peppermint Leaves (1:20), Extraction Solvent: Ethanol 90% (V/V), Essential Oil Of Pepp",0,1
2148,"Tincture From Pressed Juice From Avena Sativa Herb, (Der 1:1.2) Extraction Solvent: Ethanol 51% V/V",0,1
4213,"Tincture From Purple Coneflower Herb, Extraction Solvent: Ethanol 65% (V/V), Tincture From Bearberry",0,1
10835,"Tincture From Sage Leaf (Salvia Officinalis) (1:5), Extraction Solvent: Ethanol 70% (V/V)",0,1
7146,"Tincture From Valerian Root (1:5), Extraction Solvent: Ethanol 70% (V/V), Hyperici Herbae Tinctura (",0,1
10269,"Tincture From Valerian Root (1:5), Extraction Solvent: Ethanol 70% (V/V), Tincture From Motherwort H",0,1
11308,"Tincture From Valerian Root (1:5), Extraction Solvent: Ethanol 70% (V/V), Tincture From Peppermint L",0,1
9679,"Tincture From Valerian Root/Motherwort Herb/Hop Strobile/Peppermint Leaf (3/3/2/2) 1:5",0,1
3465,"Tincture From White Hellebore Rhizomes And Radices 1:10",0,1
11261,"Tincture From Wormwood Herb 1:5",0,1
7698,"Tincture Of Calendula Flower (1:10), Extraction Solvent: Ethanol 70% (V/V)",0,1
4738,"Tincture Of Valerian Root (1:10-11), Extraction Solvent: Ethanol 58% V/V, Liquid Extract From Hop St",0,1
10161,"Tincture Of Valerian Root (1:5), Extraction Liquid: Ethanol 70 V/V, Extract Of Melissa Leaf (1:0.8-1",0,1
10270,"Tincture Of Valerian Root (1:5), Extraction Liquid: Ethanol 70 V/V, Leonurus Cardiaca Tincture, Tinc",0,1
7145,"Tincture Of Valerian Root (1:5), Extraction Liquid: Ethanol 70 V/V, Tincture From Peppermint Leaves",0,1
10841,"Tioguanine Bp",0,1
7825,"Titanium Dioxide, Titanium Salicylate",0,1
10851,"Titanium Dioxide, Zinc Oxide, Carrageenan",0,1
6794,"Titanium Dioxide, Zinc Oxide, Hamamelis Extractum Fluidum, Ichthammol",0,1
6795,"Titanium Dioxide, Zinc Oxide, Hamamelis Liquid Extract, Ichthammol, Benzoin Siam",0,1
10862,"Tolbutamide Ph.Eur.",0,1
2040,"Tolnaftate Bp, Benzalkonium Chloride Solution Bp",0,1
9143,"Tolu Balm (1:10), Extraction Solvent: Ethanol 65% (V/V), Tincture From Ipecacuanha Root (1:10), Extr",0,1
10865,"Tolu Balsam",0,1
10510,"Tolu Syrup, Bryonia C3, Rumex Crispus C6, Psychotria Ipecacuanha C3, Euspongia Officinalis C3, Lobar",0,1
10882,"Tonsilla Suis D10, Tonsilla Suis D200, Tonsilla Suis D30",0,1
10883,"Tonsillitis Nosode D10, Tonsillitis Nosode D200, Tonsillitis Nosode D30",0,1
8234,"Tormentil Tincture, Zinc Oxide, Ichthammol, Borax",0,1
11491,"Toxicodendron Quercifolium Dil. D 6, Clematis Recta Dil. D4",0,1
5955,"Toxicodendron Quercifolium Dil. D12, Harpagophytum Procumbens Dil. D4, Filipendula Ulmaria Dil. D3",0,1
9865,"Toxicodendron Quercifolium E Foliis Ferm 33d Ø (Hab, Vs. 33d)",0,1
10922,"Tramadol Hydrochloride, Magnesium Lactate Dihydrate",0,1
10957,Trazodone,0,1
11650,"Tree Pollen Allergen Extract",0,1
3624,Trepibutone,0,1
10963,"Treprostinil Sodium",0,1
10968,"Triamcinolone Acetonide, Chlorquinaldol",0,1
1507,"Triamcinolone Acetonide, Pentosan Polysulfate Sodium, Lidocaine Hydrochloride",0,1
10969,"Triamcinolone Acetonide, Propylene Glycol",0,1
11418,"Triamcinolone Acetonide, Zinc Oxide",0,1
9497,"Triamcinolone Diacetate",0,1
9487,"Tribenoside, Anhydrous Lidocaine Hydrochloride",0,1
237,"Trichloroacetic Acid",0,1
5115,Triclabendazole,0,1
10339,Triclocarban,0,1
4971,"Triclosan, Flumetasone Pivalate (Ph. Eur.)",0,1
6747,"Triclosan, Halometasone Monohydrate",0,1
10980,"Triethylene Glycol Dimethacrylate",0,1
11332,Trifluridine,0,1
4291,"Trimebutine Maleate, Medazepam",0,1
9507,"Trimeperidine Hydrochloride",0,1
4089,"Trimethoprim Bp, Sulfamethoxazole Bp",0,1
4090,"Trimethoprim Ph. Eur., Sulfamethoxazole Ph. Eur.",0,1
2334,"Triptorelin Pamoate",0,1
11745,"Tris(N-Hydroxyethyl) Hexahydrotriazine",0,1
10998,"Triticum Aestivum E Fructibus Germinatis Ferm 33d Dil. D19 (Hab, Vs. 33d), Truncus Cerebri Bovis Gl",0,1
10999,"Triticum Aestivum E Fructibus Germinatis Ferm 33d Dil. D2 (Hab, Vs. 33d), Truncus Cerebri Bovis Gl D",0,1
11465,"Triticum Aestivum Pollen",0,1
9383,"Triticum Aestivum Pollen Extract",0,1
878,"Triticum Aestivum, Phleum Pratense, Holcus Lanatus, Aluminium Hydroxide, Dactylis Glomerata, Festuca",0,1
886,"Triticum Aestivum, Phleum Pratense, Holcus Lanatus, Artemisia Vulgaris, Aluminium Hydroxide, Dactyli",0,1
10978,"Tritolyl Phosphate",0,1
6349,"Trockenextrakt Aus Frischen Artischockenblättern 15-30:1, Auszugsmittel Wasser",0,1
6904,Trofosfamide,0,1
2536,"Trolamine Salicylate",0,1
11334,"Tromantadine Hydrochloride",0,1
710,"Trometamol Citrate, Anhydrous Disodium Citrate, Dipotassium Hydrogen Citrate",0,1
3282,"Trometamol, Aspartic Acid, Glutamic Acid, Sodium Dihydrogen Phosphate Dihydrate, Potassium Chloride,",0,1
10975,"Trometamol, Disodium Phosphate Dihydrate, Sodium Hydrogen Carbonate",0,1
10976,"Trometamol, Disodium Phosphate, Anhydrous, Sodium Hydrogen Carbonate",0,1
3281,"Trometamol, Sodium Dihydrogen Phosphate Dihydrate, Potassium Chloride, Sodium Chloride, Sodium Citra",0,1
658,"Tropaeolum Majus Ex Herba La 20% (Hab, Vs. 12c), Aesculus Hippocastanum E Cortice, Decoctum La 10% (",0,1
7305,Tropatepine,0,1
7306,"Tropatepine Hydrochloride",0,1
9402,Trout,0,1
7025,"Troxerutin, Crataegi Folii Cum Flore Extractum Fluidum, Convallariae Extractum Fluidum",0,1
9884,"Troxerutin, Heparinoid",0,1
10072,"Troxerutin, Hippocastani Semen, Extractum Siccum",0,1
9919,"Troxerutin, Liquid Extract Of Horse Chestnut Seeds (1 : 0,9 - 1,1), Extraction Solvent: Ethanol 50 %",0,1
11488,"Trypsin, Amylase, Chymotrypsin, Lipase, Papain, Pancreas Powder, Bromelains, Rutoside Trihydrate",0,1
11485,"Trypsin, Chymotrypsin, Papain",0,1
11489,"Trypsin, Chymotrypsin, Papain, Pancreas Powder, Bromelains, Rutoside Trihydrate",0,1
11023,"Tuberculin Purified Protein Derivative",0,1
11706,"Tuberculin Purified Protein Derivative For Human Use",0,1
9430,"Turkey Meat",0,1
7451,"Turnera Diffusa D4",0,1
8460,"Turnera Diffusa Dil D4, Panax Ginseng D1, Acidum Phosphoricum D3, Avena Sativa D1, Cinchona Pubescen",0,1
1693,"Turnera Diffusa Dil D4, Panax Ginseng Dil. D 4, Barium Iodatum Dil. D4, Selenium D6, Delphinium Stap",0,1
11329,"Turnera Diffusa Dil. D6, Acidum Phosphoricum Dil. D12, Vitex Agnus-Castus Dil. D8",0,1
10754,"Turnera Diffusa Dil. D6, Sepia Officinalis Dil. D30, Cinchona Pubescens Dil. D12, Testis Suis Dil. D",0,1
4393,"Tyrophagus Putrescentiae, Depigmented Polymerized Extract",0,1
6129,"Tyrothricin, Benzocaine, Cetrimonium Bromide",0,1
4339,"Tyrothricin, Betamethasone, Norvaline",0,1
11057,"Ubidecarenonum D12, Ubidecarenonum D200, Ubidecarenonum D30, Ubidecarenonum D8",0,1
11063,Ulipristal,0,1
9340,"Undecylenic Acid Monoethanolamide",0,1
8054,"Undecylenic Acid Ph. Eur., Zinc Undecylenate Ph. Eur.",0,1
4595,Unithiol,0,1
4596,"Unithiol Monohydrate",0,1
6247,"Urea-Formaldehyde Resin",0,1
4031,"Urginea Maritima Dil. D 3, Crataegus D3, Acidum Arsenicosum D5, Digitalis Purpurea D3, Strophantus G",0,1
2873,Urtica,0,1
11116,"Urtica Dioica Ferro Culta, Herba Dil. D2",0,1
11117,"Urtica Dioica Ferro Culta, Herba Rh Dil. D3",0,1
2871,"Urtica Dioica Pollen Extract",0,1
11127,"Urtica Root Dry Extract",0,1
11119,"Urtica Urens D12, Urtica Urens D200, Urtica Urens D30",0,1
9847,"Urtica Urens D3, Viscum Album D3, Thuja Occidentalis D4, Bryonia Dil. D4",0,1
6800,"Urtica Urens D8, Apis Mellifica D12, Lachesis D 12, Ledum Palustre D6",0,1
897,"Urticae Folium, Allium Sativum",0,1
11383,"Vaccinium Macrocarpos Aiton, Syn. Oxycoccus Macrocarpos (Aiton) Pers., Fructus",0,1
11150,"Valaciclovir Hydrochloride Hydrate",0,1
3168,"Valerian Dry Hydroalcoholic Extract (Der 3-6:1), Extraction Solvent: Ethanol 60% (V/V), Passion Flow",0,1
11154,"Valerian Extract",0,1
8912,"Valerian Root Dry Extract (3-6:1), Ethanol 70 %(V/V), Passionflower Dry Extract (Der: 5 - 7 : 1)",0,1
2480,"Valerian Root Dry Extract (5.3-6.6:1), Extraction Agent: Methanol 45 % (M/M), Dry Extract Of Hop Str",0,1
1555,"Valerian Root Tincture (1:4 - 4.5). Extraction Solvent: Ethanol 70% V/V, Hawthorn Tincture (1:3.25 –",0,1
7141,"Valerian Root Tincture (1:4-5), Extraction Solvent: Ethanol 70% V/V",0,1
7136,"Valerian Root Tincture (1:4-5), Extraction Solvent: Ethanol 70% V/V, Convallaria Majalis Tincture (1",0,1
11626,"Valerian Tincture, Hyperici Herba Extractum, Menthae Piperitae Tinctura, Tinctura Amara",0,1
7143,"Valerian Tincture, Peppermint Tincture (1:19.7-21), Extraction Solvent: Ethanol 90% (V/V), Tincture",0,1
10273,"Valerian Tincture, Tincture From Motherwort Herb 1:5, Tincture From Hawthorn Berries 1:10",0,1
11167,"Valeriana Officinalis",0,1
6490,"Valeriana Officinalis D6, Crataegus D8, Passiflora Incarnata D4",0,1
10159,"Valeriana Officinalis Dil. D3, Passiflora Incarnata Dil. D2, Anamirta Cocculus Dil. D4, Avena Sativa",0,1
4741,"Valeriana Officinalis Dry Extract, Passiflora Incarnata Dry Extract, Melissa Officinalis Dry Extract",0,1
6521,"Valeriana Officinalis L. Root Dry Extract, Lupuli Strobuli Extractum Siccum",0,1
10171,"Valeriana Officinalis L. Root Dry Extract, Passiflora Incarnata Dry Extract, Crataegus Oxyacantha Dr",0,1
11178,"Valeriana Officinalis L., Radix) (4-6 : 1) Ekstrahent: Etanol 50 % (V/V), Humulus Lupulus L., Flos)",0,1
11181,"Valeriana Officinalis Radix Dry Extract",0,1
11164,"Valeriana Officinalis Root, Cryoground",0,1
4745,"Valeriana Officinalis Ø, Avena Sativa Dil. D1, Coffea Arabica Dil. D4, Eschscholtzia Californica Dil",0,1
4749,"Valeriana Officinalis Ø, Avena Sativa Mother Tincture, Passiflora Incarnata Mother Tincture",0,1
2249,"Valeriana Root Tincture",0,1
8903,"Valeriana Ø, Avena Sativa Mother Tincture, Ignatia Dil. D4, Tarantula Dil. D5",0,1
9917,"Valeriana Ø, Cactus D2, Camphora D2, Crataegus D2, Aether Sulfuricus D1",0,1
8941,"Valeriana Ø, Spigelia Dil. D4, Crataegus Mother Tincture, Cactus Dil. D2",0,1
10815,"Valerianae Extractum Siccum",0,1
11180,"Valerianae Radix Dry Extract, Dry Extract From Hop Strobile (Der: 4-6: 1), Extraction Solvent: 30% M",0,1
11712,"Valerianae Radix Dry Extract, Lupuli Strobuli Extractum Siccum, Melissae Folii Dry Aqueous Extract",0,1
5495,"Valerianae Radix, Extractum Methanolicum Siccum",0,1
2245,"Valerianae Tinctura (1:5)",0,1
8208,"Valerianae Tinctura (1:5), Convallariae Tinctura Titrata, Crataegi Folii Cum Flore Tinctura",0,1
11172,Validolum,0,1
11184,"Valine, Alanine, Arginine, Cysteine, Histidine, Isoleucine, Leucine, Phenylalanine, Proline, Serine,",0,1
8590,"Valine, Glycine, Magnesium Chloride Hexahydrate, Potassium Chloride, Calcium Chloride Dihydrate, L-L",0,1
1307,"Valine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Threonine, Tryptophan",0,1
6773,"Valine, Histidine, Isoleucine, Leucine, Methionine, Phenylalanine, Threonine, Tryptophan, Lysine Ace",0,1
9817,"Valine, Leucine, Phenylalanine, Sodium Ascorbate, Magnesium Aspartate Dihydrate, Lysine Hydrochlorid",0,1
8588,"Valine, Threonine, Tyrosine, Glycine, Tryptophan, Magnesium Chloride Hexahydrate, Potassium Chloride",0,1
11186,Vanillin,0,1
11208,"Vaucheria Dil. D3",0,1
11226,"Vena Suis D10, Vena Suis D200, Vena Suis D30",0,1
11249,"Verapamil Hydrochloride, Hydrochlorothiazide, Triamterene",0,1
4825,"Veratrum Album D12, Salvia Officinalis D30, Lachesis D30, Sepia Officinalis D30, Pilocarpus D4",0,1
8464,"Veratrum Album D4, Acidum Arsenicosum D6, Ferrum Phosphoricum D12",0,1
11676,"Veratrum Album D4, Acidum Arsenicosum D8, Citrullus Colocynthis D6, Argentum Nitricum D8, Colchicum",0,1
8194,"Veratrum Album Dil D3, Passiflora Incarnata D3, Packera Aurea D4, Castoreum D3, Avena Sativa Dil. D3",0,1
1676,"Veratrum Album Dil. D 4, Camphora Dil. D4, Nitroglycerinum Dil. D6, Crataegus Dil. D4, Tabacum Dil.",0,1
7831,"Veratrum Album Dil. D 4, Kalium Carbonicum Dil. D2, Adonis Vernalis Dil. D12, Camphora Dil. D2, Crat",0,1
11253,"Veratrum Album Dil. D 4, Nicotiana Tabacum Dil D6, Camphora Dil. D4, Hydrocyanicum Acidum D6",0,1
2462,"Veratrum Album Dil. D 4, Veratrum Album Dil. D30, Veratrum Album Dil. D200, Citrullus Colocynthis Di",0,1
3259,"Veratrum Album Dil. D30, Kalium Phosphoricum Dil. D30, Atropa Bella-Donna Dil. D30, Natrium Chloratu",0,1
11254,"Veratrum Album Dil. D30, Veratrum Album Dil. D200, Aloe Dil. D10, Aloe Dil. D30, Potentilla Erecta D",0,1
2461,"Veratrum Album Dil. D30, Veratrum Album Dil. D200, Citrullus Colocynthis Dil. D10, Citrullus Colocyn",0,1
11252,"Veratrum Album E Radice Ferm 33c Dil. D3 (Hab, Vs. 33c)",0,1
4523,"Veratrum Album Trit. D 4, Colchicum Autumnale Trit D6, Acidum Arsenicosum D8, Citrullus Colocynthis",0,1
11250,"Veratrum Album, Ethanol. Decoctum D4",0,1
4875,"Verbascum Densiflorum Dil. D4, Aconitum Napellus D4, Citrullus Colocynthis D6, Kalmia Latifolia D4,",0,1
6495,"Verbascum Thapsus D7, Mentha Piperita D5, Viola Odorata D6",0,1
11284,"Vesica Urinaria Suis D200, Vesica Urinaria Suis D30, Vesica Urinaria Suis D10",0,1
4833,"Vespa Crabro Dil. D12, Lachesis D30, Lycopodium Clavatum D30, Palladium Metallicum D12",0,1
10244,"Vespa Crabro Dil. D12, Palladium Metallicum D12, Lachesis Dil. D12",0,1
4957,"Vibrio Cholerae O1 Inaba, Classical Biotype (Heat Inactivated), Vibrio Cholerae O1 Inaba, El Tor Bio",0,1
